id,city,country,fullStreetAddress,postalCode,stateOrProvince,unitNumber,bathrooms,bedrooms,listingDescription,listingTitle,latitude,longitude,listPrice,livingArea,livingAreaUnit,yearBuilt,lotSize,lotSizeUnit,propertySubType,listingCategory,numParkingSpaces,createdAt,geocodioAccuracyScore,photoscount,grade
529071,Jackson,US,1405 Dahlia Court,8527,NJ,,2,3,"Rare 2 level, 3 Bedroom, 1 1/2 Bath END UNIT - PRICED TO SELL!  Beautiful Cul De Sac Location.  Sliders from dining room open into beautiful backyard backing to woods. With a little TLC, make this home your own!  Complex amenities feature a great children's park, sports fields, pool and much more! Conveniently located - Route 9 and I-195 just a short distance away! AS IS Sale - BUYER responsible for township, county & state certifications. Pictures coming soon!","Attached,End Unit,Townhouse, Condominium,Townhouse - Jackson, NJ",40.123214,-74.278477,149900,1326,squareFoot,1988,871.2,squareFoot,Townhouse,Purchase,,2018-09-05 21:50:07.754+00,,0,bad
524824,Shrewsbury,US,151 Walnut Street,1545,MA,,3,4,"Ready for the holidays!   New construction ready for YOUR choices of flooring, lighting, counter tops and appliances.  Bright and pleasant great room featuring gas fireplace, opening to kitchen with center island, dining area with sliders to 12x16 deck.  3 Full baths, hardwood floors on main level. First floor study or 5th bedroom.  Walk out lower level for future finish. Gas heat, central air. Private rear lot.  Don't miss out on this low maintenance home.  Specs and allowances available.  Call for private viewing.","Colonial, Detached - Shrewsbury, MA",42.287021,-71.681648,599500,2400,squareFoot,2018,16117.2,squareFoot,Single Family Detached,Purchase,4,2018-09-05 21:48:53.643+00,,21,good
519451,East Hills,US,123 Magnolia Ln,11577,NY,,4,5,"Better Than New! Totally & Tastefully Expanded & Renovated (To The Studs) Young Colonial In The Heart Of East Hills! Perfect Mid-Block Location. Bright Home W/Spacious Bkfst Rm + Sliding Doors To Lush Private Backyard, Living Room W/Wood Burning Fpl + Family Rm W/Gas Fpl. Master Suite With Huge Walk-In Closet. Top Of The Line Appliances. List Of Upgrades Include: Cameras, Alarm. Close To East Hills Park & Houses Of Worship!","Residential, Colonial - East Hills, NY",40.791585,-73.633124,1399000,3700,squareFoot,1948,10230,squareFoot,Single Family Detached,Purchase,,2018-09-05 21:47:36.182+00,,20,good
510949,Massapequa,US,88 Leewater Ave,11758,NY,,3,5,"Taxes Successfully Grieved. The 2019/20 School Year The New Tax Will Be $19,379. Tax Letter Upon Request.  Location, Location! One Of The Largest Properties In Nassau Shores. Views Of The Open Bay. Beautiful Center Hall Colonial With Custom Granite Kitchen. Master Suite With Wic And Granite Bath, 9' Ceilings On First Floor, Come Relax In Your Private Backyard Oasis With Salt Water Pool. 2 Car Garage, Energy Star Home. This Home Is Loaded With Extras. Sd#23","Residential, Colonial - Massapequa, NY",40.65187,-73.436484,1129000,,squareFoot,2014,16000,squareFoot,Single Family Detached,Purchase,,2018-09-05 21:46:04.527+00,,20,good
492455,Camby,US,7626 Gold Rush Drive,46113,IN,,4,5,"Must see! HUGE 3200 square foot better than new 5 bedroom home!  Complete open concept living, kitchen with top of the line granite counters!  Home sits on one of the best lots, with the walking trail right out the back yard and no neighbors directly behind you!   This home had 30k in upgrades when built just 2 years ago.  This is the only house in the subdivsion that has a 3rd bathroom upstairs!  Also, 5 large bedrooms upstairs, PLUS a loft!  Talk about room to spread out!  Owners have taken outstanding care of this property!  Come see today!","Two Story, Single Family - Camby, IN",39.6533,-86.30309,209900,3200,squareFoot,2016,6716.95,squareFoot,Single Family Detached,Purchase,,2018-09-05 21:41:35.722+00,,21,good
478138,ST PETERSBURG,US,3501 2ND AVENUE N,33713,FL,,1,2,"CASH or hard money ONLY. Not a Short Sale or REO. An Investor's Dream.
This home is a handyman special, and is in need of some tender loving care. With some fixes, you can convert this into a beautiful 3-bedroom 2-bathroom home and enjoy all that Downtown St. Petersburg has to offer, and be a part of vibrant neighborhood culture. Very low taxes, and no flood insurance required. No deed restrictions, HOA, or CDD. Sits on a corner lot. Excellent ROI potential in highly sought after neighborhood for fix and flip, or hold. Few minutes away from Downtown, and couple blocks from Historic Kenwood. Centrally located to shopping, restaurants, highways, and hospitals. Schedule your appointment, and make this home your own today.
All measurements are approximate, and are to be verified. Sold As Is, Where Is. Agent/Owner","Single Family Residence, Florida - ST PETERSBURG, FL",27.773084,-82.680985,159900,882,squareFoot,1954,6969.6,squareFoot,Single Family Detached,Purchase,1,2018-09-05 21:38:07.678+00,,16,good
462581,Milwaukee,US,2703 W Oriole Dr,53209,WI,,1,3,"Remodeled / Updated home with new Boiler and Water Heater 2018.  All new carpeting and kitchen flooring. Great rec room in basement. 1st floor master bedroom and two bedrooms upstairs. Tenant occupied till February 2019. Current rent $1,100. Or tenants will be moved out prior to a earlier Closing.","1.5 Story, Cape Cod - Milwaukee, WI",43.123462,-87.946235,89900,1056,squareFoot,1936,4791.6,squareFoot,Single Family Detached,Purchase,2,2018-09-05 21:34:04.039+00,,15,good
460005,Mukwonago,US,W1785 Lake Rd,53149,WI,,2,4,"Lake Beulah 4 BR, 2BA on 136' frontage, 1.5 story with walkout lower level. Family room located by famous Beulah Bench.  The lake welcomes when you enter this home featuring vaulted ceiling in LR with fireplace and two sliding glass doors to deck.  Galley Kitchen with dinette and main floor BR.  Upstairs you'll find a loft overlooking Living Room, Master BR and two others plus full bath.  Lower level Family Room walk-out to cement patio leading to gentle sloping lakefront yard to pier with relaxing bench.  1 car attached garage and garden shed.  Must see!","1.5 Story,Exposed Basement, Contemporary - Mukwonago, WI",42.86668,-88.33343,775000,1844,squareFoot,1982,19166.4,squareFoot,Single Family Detached,Purchase,1,2018-09-05 21:33:31.786+00,,25,good
458894,North Brunswick,US,1441 Masoma Road,8902,NJ,,3,4,"Spacious and clean 4 BD 3 BTH Colonial with finished basement. First floor bedroom with attached bathroom and full finished basement. Sunken living room and dining room with cathedral ceilings and skylights. Kitchen open to Family Room has granite tops, tile backsplash and bay sliders to yard. Woodburning fireplace in Family Room. Large Master bedroom with good sized walk in closet and full ensuite bath offering double vanities, jetted tub and water closet. Large loft area on second floor can have a number of uses. Close to NYC Trans - bus just up the street on Route 27. Minutes away from New Brunswick train station and also to new North Brunswick transit village and all big box stores. Convenient to all major roadways, shopping, Rutgers University and three major medical centers.","Residential, Colonial - North Brunswick, NJ",40.463707,-74.4993,469000,,squareFoot,1987,8485.49,squareFoot,Single Family Detached,Purchase,2,2018-09-05 21:33:06.736+00,,25,good
456097,McCall,US,1630 B-9 Davis Avenue,83638,ID,B-9,2,3,"Nice 3 bedroom 2 bath condo 1330 sqft with garage. Week 8 prime winter week in February . Unit sleeps 8 comfortably, prime week would also be great for trading for other weeks around the world Easy walk to town & Ponderosa Park. You can also bank the week with Aspen Village Time share and use it any other open time within the year! You can also use it on Nightly stays anytime during the year, great way to vacation in McCall. Photos are of similar unit, some furnishings & decor could be different.  Could also be purchased with week 32 Rare PRIME Summer Week first week of August for total price of $7,500.  Also could include extra banked week for 2019 to use an any Interval International Resorts all over the world.","Fractional Timeshare - McCall, ID",44.75196,-116.057987,2500,1330,squareFoot,1981,,squareFoot,Timeshare,Purchase,1,2018-09-05 21:32:25.496+00,,8,bad
450003,St Robert,US,105 Hickory Ridge Drive,65584,MO,,3,3,"This 3 bedroom, 2.5 bathroom townhouse is perfectly located close to groceries, restaurants, shopping, and Fort Leonardwood.  You will notice after entering this attractive townhouse a welcoming 2-story foyer, open floor plan, and the abundance of natural light.  The galley style kitchen offers beautiful cabinetry, ceramic tiled floors, and a huge pantry.  The living room features a sliding glass door that leads to your fenced backyard with a patio perfect for entertaining.  Venturing upstairs you will find the bedrooms including your master bedroom and bathroom, a hall bathroom, and the generous sized laundry room.  This is an investment opportunity with both sides for sale.","Townhouse, Residential - St Robert, MO",37.837118,-92.10452,75000,1476,squareFoot,2000,10454.4,squareFoot,Single Family Detached,Purchase,2,2018-09-05 21:30:57.377+00,,10,good
448890,St Clair,US,1401 Deer Run,63077,MO,,2,3,"Don't be thrown off by days on market with this beautiful ranch! We missed the summer market, but won't miss the spring showings! 
Updated 3 bedroom, 2 bath ranch home offers gleaming Brazilian Koa hardwood floors throughout the family room, hall and bedrooms, updated kitchen (refrigerator stays) with new floors, new ceiling fans in every room, updated bathrooms and more! The basement rec room and extra bedroom offers a great space for an office and family room.  There is also a large workshop/storage area and a huge laundry room!  The oversized 16 x 30 garage has extra storage and walks out to a lovely fenced patio!  Enjoy fishing, boating and relaxing at one of the four lakes in the neighborhood. This home is in a great location, well maintained and move in ready!","Residential, Traditional,Ranch - St Clair, MO",38.321419,-91.000153,136000,1056,squareFoot,1995,8755.56,squareFoot,Single Family Detached,Purchase,1,2018-09-05 21:30:41.992+00,,24,good
448747,Arnold,US,0 TBB Tuscan Valley Est-EQUINOX,63010,MO,,2,3,"CHECK OUT THE $10,000 IN PRE OPENING OPTIONS
Several Different Floor Plans Available, 1.5 Story, 2 Story, Ranch.

Lot Sizes Vary","Residential, Contemporary - Arnold, MO",38.43283,-90.37762,215900,1300,squareFoot,,,squareFoot,Single Family Detached,Purchase,2,2018-09-05 21:30:40.03+00,,0,bad
444074,Vandalia,US,110 West Missouri Avenue,63382,MO,,3,3,"Definitely a one of a kind property. This once lumber yard has been converted into a beautiful, spacious home.  Boasting 1972 square feet of living space, this home offers 3 Bedrooms and 3 Baths (1,2). The beautiful hardwood floors in the living room extend into the office/den area. The dining room is large enough to invite several guests over for dinner, or be the perfect space  for entertaining.  The lofts of the lumberyard are still in good shape and some are currently rented for storage. Store your boat, camper, cars, or ATV's in this area and don't worry about the outside elements. this is an opportunity to have a great house with a nice return on your investment.  Call today!","Residential - Vandalia, MO",39.313437,-91.489765,84900,1972,squareFoot,1968,,squareFoot,Single Family Detached,Purchase,9,2018-09-05 21:29:34.168+00,,24,good
442533,O'Fallon,US,703 Saint Paul Lane,63366,MO,,2,3,"Nature-lovers LOT! Huge fully fenced backyard backing to woods, with a covered patio! Beautifully landscaped, brick-front 3BED/1.5BATH ranch backing to woods! (Paint and new microwave coming soon!)","Residential, Traditional,Ranch - O'Fallon, MO",38.817651,-90.695789,133000,1000,squareFoot,1958,9016.92,squareFoot,Single Family Detached,Purchase,1,2018-09-05 21:29:07.271+00,,10,good
438782,Waynesboro,US,1245 E OLD HWY 64 E,38485,TN,,1,3,"PERFECT INVESTMENT PROPERTY..Mostly Updated, 3BD/1BA , with new flooring and freshly painted..Can be bundled for purchase with neighboring home and building lot..Make an offer..","Detached Single Family, Ranch - Waynesboro, TN",35.335473,-87.716076,68000,,squareFoot,1934,,squareFoot,Single Family Detached,Purchase,0,2018-09-05 21:25:05.185+00,,1,bad
437718,Deatsville,US,531 Jennifer Lane,36022,AL,,2,3,New Construction in the very popular Cruise Farms Estates Subdivision. Large Lot with two car Garage and many extras...,"Single Family - Deatsville, AL",32.534113,-86.420576,199900,1600,squareFoot,2018,37026,squareFoot,Single Family Detached,Purchase,,2018-09-05 21:24:45.303+00,,0,bad
431540,Victoria,US,2350 Pleasant Oak Rd,23974,VA,,3,3,"If ever a home welcomed you with open arms, it's this one. The open floorplan on the main level is designed for a busy family. Offering an eat-in kitchen, bar seating and a formal dining room with stunning crown and chair molding. The first floor Master Bedroom features two large Walk-in closets and the master bath includes a Jacuzzi tub, shower and double vanities. The partially finished basement offers a large family room with wood heat, kitchen, fourth bedroom, full bath and a cardio room. The basement kitchen has a wrap around bar, great for small groups. A large rear deck steps down to a patio that includes a fire pit with built in seating and a large back yard, great for entertaining. Space is not an issue with this home, an entertainer's paradise.","Residential, Ranch - Victoria, VA",37.015623,-78.167726,389800,,squareFoot,2009,,squareFoot,Single Family Detached,Purchase,,2018-09-05 21:23:06.437+00,,0,bad
431537,South Hill,US,9082 Highway One,23970,VA,,3,4,"This listing features both a residential and commercial property, which offers the convenience of working close to home and is located on US 1 and Highway 58. Residential property features a manufactured home with large great room, sitting area, dining room, kitchen, 3 full baths and 4 bedrooms, one of which is fully handicapped accessible. The handicapped accessible bedroom includes an ADA compliant bathroom and an exterior door, which opens to a small covered porch area. Could be a great in-law suite option. This home also has a spacious front porch as well as a partially covered back deck and carport, and the residential lot offers plenty of privacy from both the road and the commercial property. The Commercial property boasts a 3,000 sq. ft. showroom 55' x 18' with 9' 11â€� ceiling with movable walls to create your own spaces. Work room is 39' x 41' with ceiling height of 16'. Both ground level and dock level doors for shipping and receiving with covered loading area.  Located near I-85, and a short drive to Microsoft, the new VCU hospital, as well as Lake Gaston and Kerr Lake.","Residential, Other-See Remarks - South Hill, VA",36.717223,-78.168729,259000,,squareFoot,1985,,squareFoot,Single Family Detached,Purchase,,2018-09-05 21:23:06.41+00,,0,bad
416299,Lawton,US,1515 SW H Ave,73501,OK,,1,3,Investor's/handyman special. Check this one out today! Large corner lot near Cameron. Being sold in its current  condition.  Call WilliamNelson & Co Real Estate Sales 580-713-2500  for additional information or to schedule a showing.,"1 Story, SINGLE FAMILY RESIDENCE - Lawton, OK",34.599756,-98.410944,7500,,squareFoot,,,squareFoot,Single Family Detached,Purchase,,2018-09-05 21:19:07.169+00,,1,bad
